latitude,longitude,historic,start_date,ref:mhs,wikidata,name,heritage,mhs:inscription_date,wikipedia,left,right,top,bottom
46.159798,-1.150767,building,,PA00104899,Q22955152,Maison dite du Maire Jean Guiton,2,1923-10-27 ,,-1.1514920000000002,-1.150042,46.160228000000004,46.159368
46.158887,-1.153752,building,C17,PA00105121,Q22955593,,3,1928-09-29 ,,-1.1544770000000002,-1.153027,46.159317,46.158457
45.8814,-0.9139,,,PA00105288,Q334367,Ruines de l'ancienne abbaye,2,1920-12-20 ,fr:Abbaye de Trizay,-0.914625,-0.9131750000000001,45.88183,45.88097
46.159898,-1.153748,castle,palace,PA00105143,Q22955621,Palais de justice,3,1925-05-14 ,,-1.154473,-1.153023,46.160328,46.159468
46.168121,-1.150555,city_gate,C17,PA00105144,Q22955623,Porte Dauphine,,,fr:Monuments historiques de La Rochelle,-1.15128,-1.14983,46.168551,46.167691
46.2049,-1.3588,,C17,PA00105206,Q22955683,Citadelle et fortifications,2,1984-03-20 ,fr:Citadelle de Saint-Martin-de-Ré,-1.359525,-1.358075,46.205330000000004,46.20447
46.160385,-1.153001,building,C16,PA00104897,Q22955150,Maison de Diane,2,1897-12-03 ,fr:Monuments historiques de La Rochelle,-1.153726,-1.1522759999999999,46.160815,46.159955
45.74722,-0.63778,place_of_worship,C20,PA17000020,Q3517701,Temple protestant de Saintes,3,1998-10-26 ,fr:Temple protestant de Saintes,-0.638505,-0.637055,45.74765,45.74679
46.159087,-1.153913,building,C17,PA00105113,Q22955578,,3,1928-09-29 ,,-1.154638,-1.1531879999999999,46.159517,46.158657
45.4447,-0.4345,,C14,PA00104778,Q22955042,Vieille porte de ville,2,1926-11-25 ,,-0.435225,-0.433775,45.44513,45.444269999999996
45.702583,-0.7079,,C17,PA00132780,Q22975609,Logis du Fief Gallet,3,1994-10-04 ,,-0.708625,-0.707175,45.703013,45.702152999999996
45.7226,-0.7638,,C16,PA00132882,Q22975751,Domaine de Luchat,2,1994-09-02 ,,-0.764525,-0.7630750000000001,45.72303,45.72217
46.159645,-1.1535,building,C18,PA00105111,Q22955574,,3,1928-09-29 ,,-1.154225,-1.1527749999999999,46.160075,46.159214999999996
45.9407,-0.9591,,C18,PA00104862,Q22955089,Caserne Latouche-Tréville,3,1967-04-07 ,,-0.9598249999999999,-0.958375,45.94113,45.94027
45.7719,-0.888,monastery,C11,PA00105173,Q3403054,Prieuré de Sainte-Gemme,,,fr:Prieuré de Sainte-Gemme,-0.888725,-0.887275,45.772330000000004,45.77147
45.704428,-0.438993,building,C17,PA17000102,,Maison dite de la Gaieté,3,2015-08-24 ,,-0.439718,-0.43826800000000005,45.704858,45.703998
45.7435,-0.6344,building,C18,PA00105255,Q22955720,Maison de la Juridiction Consulaire,3,1931-01-12 ,,-0.6351249999999999,-0.633675,45.74393,45.743069999999996
45.7016,-1.2184,,C20,PA17000045,Q22995941,Batterie d'artillerie Wesel Flakberg,3,2002-07-24 ,,-1.219125,-1.2176749999999998,45.70203,45.70117
45.6796,-0.7272,,C18,PA00104857,Q22955086,Ecole,3,1931-01-12 ,,-0.7279249999999999,-0.726475,45.68003,45.67917
45.9402,-0.886,bridge,C19,PA00105287,Q3397643,Pont suspendu et anciens pavillons à péage,,,fr:Pont suspendu de Tonnay-Charente,-0.886725,-0.885275,45.94063,45.939769999999996
46.16327,-1.175581,,C20,PA17000050,Q22995947,Groupe scolaire Pierre-Loti,3,2002-02-12 ,,-1.176306,-1.174856,46.1637,46.162839999999996
45.9682,-0.7073,city_gate,C14,PA00105286,Q22955741,"Porte de Ville, dite Porte Saint-Pierre",3,1928-09-19 ,,-0.708025,-0.7065750000000001,45.968630000000005,45.96777
45.74583,-0.63417,,C15,PA00105257,Q3001722,"Ancien couvent des Jacobins et ancienne maison de Maurice Martineau, actuellement bibliothèque municipale",,,fr:Couvent des Jacobins de Saintes,-0.634895,-0.633445,45.74626,45.7454
45.9425,-0.9573,,C17,PA17000078,Q22995970,Magasin aux vivres,3,2007-03-28 ,,-0.958025,-0.9565750000000001,45.942930000000004,45.94207
45.876,-0.9499,,C12,PA00105158,Q15139014,Ancienne abbaye de Montierneuf,,,fr:Abbaye de Montierneuf (Charente-Maritime),-0.9506249999999999,-0.949175,45.87643,45.875569999999996
45.75083,-0.63667,,C1,PA00105265,Q3523845,Thermes de Saint-Saloine,2,1904-05-27 ,fr:Thermes de Saint-Saloine de Saintes,-0.6373949999999999,-0.635945,45.75126,45.7504
46.1604,-1.1542,building,,PA00104998,Q22955375,,3,1928-09-29 ,,-1.154925,-1.1534749999999998,46.160830000000004,46.15997
47.07961,2.39783,city_gate,C11,PA00096737,Q22940530,"Porte Saint-Ours, provenant de la collégiale Saint-Ursin",2,1840 ,,2.397105,2.398555,47.080040000000004,47.07918
47.08303,2.39961,,C 4,PA00096671,Q22940376,Ancien rempart gallo-romain,,,fr:Rempart gallo-romain de Bourges,2.398885,2.400335,47.08346,47.0826
47.089276,2.391542,,C17,PA18000054,Q22996031,Ermitage dit  de l'Incarnation  ou de  Notre-Dame de Grâce  de l'ancien monastère de Notre-Dame et Saint-Joseph du Mont-Carmel,3,2011-12-22 ,,2.3908169999999997,2.392267,47.089706,47.088846
47.08152484,2.39483504,,,PA00096738,Q22940531,Portique monumental gallo-romain,3,1988-12-20 ,,2.3941100399999997,2.39556004,47.08195484,47.08109484
47.07803,2.40275,,C11,PA00096666,Q22940372,Ancienne église Saint-Aoustrille-du-Château,3,1926-02-19 ,,2.402025,2.4034750000000003,47.07846,47.0776
47.08561,2.39353,building,C15,PA00096691,Q22940390,,3,1968-02-16 ,,2.392805,2.3942550000000002,47.086040000000004,47.08518
47.08958,2.42414,castle,C16,PA18000042,Q22996022,Château de Chappe,3,2008-07-31 ,,2.423415,2.424865,47.09001,47.08915
47.08492,2.39239,,C17,PA00096742,Q22940533,"Ancien couvent des Ursulines, ou ancien Grand Séminaire, actuel Palais de Justice",,,,2.3916649999999997,2.393115,47.08535,47.084489999999995
47.12072,2.448,,C18,PA00096662,Q22940365,Domaine des Quatre-Vents,3,1987-03-11 ,,2.447275,2.448725,47.12115,47.12029
47.086003,2.398455,building,C15,PA00096708,Q22940436,Maisons à pans de bois,3,1965-07-12 ,,2.3977299999999997,2.39918,47.086433,47.085573
47.085954,2.398402,building,C15,PA00096707,Q22940429,,3,1931-04-17 ,,2.397677,2.399127,47.086384,47.085524
47.079965,2.410249,,C19,PA00135281,Q22975944,"Ecole d'artillerie (actuellement direction des services fiscaux du Cher) et fonderie de canons (actuellement direction des armements terrestres, centre de formation des armements terrestres)",3,1995-03-08 ,,2.4095239999999998,2.410974,47.080395,47.079535
47.08126,2.395,fountain,yes,PA00096677,Q22940382,Fontaine monumentale gallo-romaine,2,1989-12-08 ,,2.394275,2.395725,47.08169,47.08083
47.09322,2.39575,,C17,PA18000027,Q22996005,Hôpital général,3,2004-06-10 ,,2.395025,2.396475,47.093650000000004,47.09279
47.05319,2.40475,,C13,PA00096946,Q22940674,Ancien château de Lazenay,,,,2.404025,2.405475,47.05362,47.05276
47.08183,2.39589,,C12,PA00096669,Q22940375,Ancienne église Saint-Jean-le-Vieil,,,,2.395165,2.396615,47.08226,47.081399999999995
47.08903,2.40014,building,C15,PA00096709,Q22940443,Maison à pans de bois,3,1978-12-29 ,,2.399415,2.400865,47.08946,47.0886
47.08025,2.39719,building,C17,PA00096682,Q22940387,"Hôtel de Bosredon, ou de Chouys",3,1933-05-01 ,,2.396465,2.3979150000000002,47.08068,47.07982
47.0851,2.39885,building,,PA00096694,Q22940393,Maison de bois dite Maison des Trois Flûtes,,,,2.398125,2.399575,47.08553,47.084669999999996
47.08614,2.38519,monastery,abbey,PA00096672,Q22940377,Abbaye de Saint-Sulpice située enclos des Bénédictins,,,,2.384465,2.3859150000000002,47.08657,47.08571
47.08183,2.39816,building,C16,PA00096710,Q22940449,,3,1937-10-11 ,,2.3974349999999998,2.398885,47.08226,47.081399999999995
47.083788,2.392345,,C16,PA00096664,Q22940368,Ancienne église des Clarisses,3,1933-05-01 ,,2.39162,2.3930700000000003,47.084218,47.083358
47.084211,2.394135,,,PA18000064,,Monument à Jacques Coeur,3,2017-03-23,,2.39341,2.39486,47.084641000000005,47.083781
47.08586,2.39831,building,C15,PA00096725,Q22940519,"Maison dite de la Paneterie, ou maison André",3,1931-04-17 ,,2.397585,2.399035,47.08629,47.085429999999995
47.085926,2.39837,building,C15,PA00096706,Q22940421,,3,1928-11-10 ,,2.397645,2.399095,47.086356,47.085496
47.0815,2.39611,,C15,PA00096689,Q3145926,Ancien hôtel des Trésoriers de la Sainte-Chapelle,3,1928-02-17 ,,2.395385,2.3968350000000003,47.08193,47.08107
47.08728,2.39819,,C19,PA00096680,Q22940385,Halles Saint-Bonnet,3,1987-02-17 ,,2.397465,2.398915,47.08771,47.08685
47.08611,2.40172,place_of_worship,christian,PA18000041,Q22996021,Église Saint-Pierre-le-Marché (actuelle église Notre-Dame),,,,2.400995,2.402445,47.08654,47.085679999999996
47.08272,2.39719,,C15,PA00096712,Q22940465,"Maison, ou hôtel Chambetin",3,1928-02-17 ,,2.396465,2.3979150000000002,47.08315,47.08229
44.81866667,1.294861111,,,PA00082574,Q22919767,Gisement préhistorique moustérien de la Gane,2,1927-07-19 ,,1.2941361109999998,1.295586111,44.81909667,44.81823667
44.99038,0.632861,archaeological_site,megalith,PA00082357,Q22987072,Dolmen,2,1940-03-01 ,,0.632136,0.633586,44.99081,44.98995
45.494929,0.745678,,C20,PA24000092,,Monument aux Morts de la guerre 14-18,3,2015-02-03 ,,0.744953,0.7464029999999999,45.495359,45.494499
44.9153,0.9761,,,PA24000080,Q22996223,Grotte préhistorique de la Muzardie,3,2013-07-03 ,,0.975375,0.9768249999999999,44.91573,44.91487
44.88997222,1.217,building,C17,PA00082940,Q3146189,Hôtel de ville,2,1947-04-11 ,fr:Hôtel de ville de Sarlat-la-Canéda,1.216275,1.2177250000000002,44.89040222,44.889542219999996
44.890472,1.216306,building,C15,PA00082947,Q22988021,,2,1944-08-18 ,,1.215581,1.2170310000000002,44.890902000000004,44.890042
44.769267,0.766836,building,,PA00082351,Q22986913,,3,1952-05-17 ,,0.766111,0.7675609999999999,44.769697,44.768837
44.769,0.766917,city_gate,C14,PA00082355,Q22987031,Porte de Luzier,3,1952-05-17 ,,0.766192,0.7676419999999999,44.76943,44.76857
45.182142,0.714656,monastery,convent,PA00082728,Q16008875,Couvent de Sainte-Marthe,2,1888-11-29 ,fr:Couvent Sainte-Marthe de Périgueux,0.713931,0.7153809999999999,45.182572,45.181712
44.888167,1.215278,building,C16,PA00082961,Q22988047,Immeuble des Contributions,3,1944-02-25 ,,1.214553,1.2160030000000002,44.888597000000004,44.887737
45.18325,0.723861,building,C15,PA00082751,Q3057899,Maison dite Moulin Saint-Front,2,1977-05-17 ,fr:Eschif (Périgueux),0.723136,0.724586,45.18368,45.18282
44.889751,1.216033,,C17,PA00082935,Q22988006,Ancien Hôtel-Dieu,3,1977-02-15 ,,1.2153079999999998,1.216758,44.890181,44.889320999999995
45.063333,1.248056,,C12,PA00082792,Q2315401,Ancienne abbaye,2,1965-07-05 ,fr:Abbaye de Saint-Amand-de-Coly,1.247331,1.2487810000000001,45.063763,45.062903
44.79701,0.75735,,,PA00082400,Q22987505,Gisement solutréen du Malpas,2,1927-11-11 ,,0.756625,0.7580749999999999,44.79744,44.79658
45.055278,1.178639,,,PA00082695,Q581818,Gisement préhistorique du Régourdou,2,1959-01-06 ,fr:Le Regourdou,1.177914,1.179364,45.055708,45.054848
44.858553,1.254501,,,PA00082436,Q2065991,Gisement préhistorique du Pech de l'Azé,2,1927-05-28 ,,1.253776,1.2552260000000002,44.858983,44.858123
45.06597222,1.162555556,building,,PA00082700,Q22920014,,3,1931-01-12 ,,1.161830556,1.1632805560000001,45.06640222,45.06554222
44.68041,0.89433,building,,PA00082664,Q22919888,,3,1962-01-02 ,,0.893605,0.8950549999999999,44.68084,44.67998
44.9369,1.0221,,C18,PA00082539,Q22919740,Ancienne forge des Eyzies,3,1986-08-29 ,,1.021375,1.022825,44.93733,44.93647
45.380083,0.804611,yes,C15,PA00082888,Q22987933,Chapelle des Ladres de Bruzac,3,1948-06-24 ,,0.803886,0.8053359999999999,45.380513,45.379653
44.994667,1.061556,,,PA00082858,Q22987893,Chemin vicinal,2,1931-10-06 ,,1.0608309999999999,1.062281,44.995097,44.994237
44.889735,1.21744,building,C15,PA00082960,Q22988046,,2,1944-05-30 ,,1.216715,1.2181650000000002,44.890165,44.889305
44.94830556,1.108305556,,,PA24000059,Q22996201,Gisement préhistorique de Laussel,3,2007-02-27 ,,1.1075805559999998,1.109030556,44.94873556,44.94787556
44.889472,1.216611,building,C15,PA00082956,Q22988042,,3,1944-04-17 ,,1.215886,1.2173360000000002,44.889902,44.889041999999996
44.7285,1.17,,,PA00082895,Q22987939,Enceinte et monument des Grilloux,3,1980-06-17 ,,1.1692749999999998,1.170725,44.72893,44.728069999999995
44.768725,0.767184,building,C14,PA00082346,Q22986703,Maison à cornière,3,1952-05-17 ,,0.766459,0.767909,44.769155000000005,44.768295
45.187444,0.722056,building,C18,PA00082731,Q15617005,Hôtel de la Division,3,1960-11-09 ,fr:Hôtel de la Division (Périgueux),0.721331,0.722781,45.187874,45.187014
45.04004,0.38088,,,PA00083008,Q22988158,Grotte de Las Agnelas ou de Gabillou,2,1942-07-20 ,fr:Grotte de Gabillou,0.380155,0.38160499999999997,45.04047,45.039609999999996
44.99294444,0.933333333,stone,grooves,PA00082640,Q21523432,Polissoir,2,1968-01-04 ,fr:Polissoir (archéologie),0.932608333,0.934058333,44.993374440000004,44.99251444
45.183167,0.723,building,C15,PA00082741,Q16508848,,3,1946-10-04 ,fr:Maison du Thouin (Périgueux),0.722275,0.723725,45.183597,45.182736999999996
44.8893,1.2164,building,C15,PA00082962,Q22988049,,3,1977-03-01 ,,1.2156749999999998,1.217125,44.88973,44.88887
44.97977778,1.055416667,,,PA00083037,Q22988219,Gisement péhistorique dit de la Maison Forte de Reignac,2,1966-04-25 ,,1.054691667,1.0561416670000001,44.98020778,44.97934778
44.841167,0.493806,building,C20,PA24000065,Q22996208,Maison Pic,3,2008-03-27 ,,0.49308100000000005,0.494531,44.841597,44.840737
45.174528,0.546306,,C17,PA24000069,Q22996211,Chartreuse de Fareyroux,3,2008-12-16 ,,0.545581,0.5470309999999999,45.174958000000004,45.174098
44.8858,1.2163,building,C18,PA00082945,Q22988016,,3,1945-12-04 ,,1.2155749999999999,1.217025,44.886230000000005,44.88537
44.769824,0.766786,building,C15,PA00082353,Q22986963,,3,1952-05-17 ,,0.766061,0.7675109999999999,44.770254,44.769394
44.851333,0.484,building,C14,PA00082377,Q22987416,Maison dite La vieille auberge,3,1948-06-24 ,,0.483275,0.48472499999999996,44.851763,44.850902999999995
44.8111389,1.23013889,,,PA00082517,Q22919703,Grotte ornée dite du Pigeonnier,2,1983-06-27 ,fr:Grotte ornée du Pigeonnier,1.22941389,1.2308638900000002,44.811568900000005,44.8107089
44.7491,0.8658,building,C16,PA00082691,Q22920004,Maison du 16e siècle,3,1948-01-05 ,,0.865075,0.866525,44.74953,44.74867
45.015194,0.450333,tower,yes,PA00082580,Q17769796,Tour Saint-Jacques,3,1987-07-02 ,fr:Tour Saint-Jacques (Issac),0.449608,0.45105799999999996,45.015624,45.014764
44.9465,1.089,,,PA24000072,Q22996214,Grotte préhistorique de la Grèze,3,2009-10-09 ,,1.0882749999999999,1.089725,44.94693,44.94607
44.963361,1.274083,building,C18,PA00082817,Q22987834,Maison dite Les Granges,3,1975-11-21 ,,1.273358,1.2748080000000002,44.963791,44.962931
44.806306,1.225806,,,PA00082514,Q22919675,Gisement et abri de Combe-Grenal,2,1911-07-18 ,fr:Gisement et abri de Combe-Grenal,1.2250809999999999,1.226531,44.806736,44.805876
45.179444,0.714361,tower,yes,PA00082762,Q3533474,Tour de Vésone,2,1846 ,fr:Tour de Vésone,0.713636,0.715086,45.179874,45.179013999999995
44.9432,1.0066,,,PA00082549,Q22919746,Grotte de la Croze,2,1914-05-09 ,,1.0058749999999999,1.007325,44.94363,44.942769999999996
44.89066667,1.215722222,building,C16,PA00082946,Q22988019,,3,1946-08-23 ,,1.2149972219999998,1.216447222,44.89109667,44.89023667
44.68041,0.89443,building,,PA00082663,Q22919886,,2,1904-12-21 ,,0.893705,0.8951549999999999,44.68084,44.67998
44.84962,0.48366,building,C15,PA00082372,Q22987395,Maison dite Château Henri IV,3,1947-11-18 ,,0.482935,0.48438499999999995,44.85005,44.84919
44.68,0.89411,building,,PA00082674,Q22919985,,2,1904-12-21 ,,0.893385,0.8948349999999999,44.68043,44.67957
44.860694,0.919306,archaeological_site,megalith,PA24000070,Q22996212,Dolmen de Cantegrel,3,2008-12-01 ,,0.918581,0.9200309999999999,44.861124000000004,44.860264
44.8853,1.2361,tower,yes,PA00082988,Q22988106,Tour de la Croix des Pechs,3,1961-04-19 ,,1.235375,1.236825,44.88573,44.88487
44.890889,1.214417,building,C18,PA00082934,Q22988005,Hôtel d'Anglars,3,1948-06-24 ,,1.213692,1.2151420000000002,44.891319,44.890459
45.066,1.162694444,building,C17,PA00082699,Q22920013,,3,1931-01-12 ,,1.161969444,1.163419444,45.066430000000004,45.06557
44.97722222,1.053694444,,,PA00083041,Q22988229,Grotte de La Forêt,2,1981-07-03 ,,1.052969444,1.054419444,44.97765222,44.97679222
44.8268,0.1902,,,PA00082770,Q22987790,Cinq mosaïques gallo-romaines,2,1926-03-05 ,,0.189475,0.190925,44.82723,44.82637
44.6797,0.7123,building,C14,PA00083082,Q22988304,Maison à empilage de planches de Jouandis,2,1996-12-27 ,fr:Maisons à empilage du Nord-Agenais,0.7115750000000001,0.713025,44.68013,44.679269999999995
44.9372,1.0124,,,PA00082544,Q22919741,Gisement préhistorique du Vignaud,2,1932-11-29 ,,1.0116749999999999,1.013125,44.93763,44.936769999999996
44.89011111,1.215222222,,C17,PA00082921,Q3320395,Ancienne Chapelle des Récollets ou des Pénitents et son cloître,3,1937-12-08 ,fr:Monastère des Récollets (Sarlat-la-Canéda),1.2144972219999999,1.215947222,44.89054111,44.88968111
44.86980556,1.042972222,catholic,C16,PA00082825,Q22987844,,3,1965-06-16 ,,1.0422472219999999,1.043697222,44.870235560000005,44.86937556
44.768927,0.76701,building,,PA00082349,Q22986846,,3,1952-05-17 ,,0.766285,0.767735,44.769357,44.768496999999996
44.89252778,1.214055556,,C18,PA00082933,Q22988000,Hôpital,,,,1.2133305559999998,1.214780556,44.89295778,44.89209778
44.81075,1.23025,,,PA00082516,Q22919694,Grotte ornée dite du Mammouth,,,,1.229525,1.2309750000000002,44.81118,44.81032
44.8008611,1.21413889,building,C17,PA00082520,Q22919725,Maison dite Le Castelet,3,1956-11-20 ,,1.21341389,1.2148638900000002,44.8012911,44.8004311
44.93133333,1.067583333,,,PA00082644,Q549339,Grotte de Bernifal,2,1904-05-27 ,fr:Grotte de Bernifal,1.0668583329999999,1.068308333,44.93176333,44.93090333
44.80280556,1.21277778,monastery,abbey,PA00082511,Q22919642,Abbaye,3,1971-02-19 ,,1.2120527799999998,1.21350278,44.803235560000005,44.80237556
44.91111111,1.14525,,,PA00135166,Q22975854,Grotte de Puymartin,3,1995-10-24 ,,1.144525,1.1459750000000002,44.91154111,44.91068111
44.68006,0.89475,building,,PA00082657,Q22919876,,3,1962-01-02 ,,0.8940250000000001,0.895475,44.68049,44.679629999999996
44.88969444,1.217833333,building,C15,PA00082954,Q22988039,,3,1976-11-19 ,,1.2171083329999999,1.218558333,44.89012444,44.88926444
45.185,1.003417,archaeological_site,megalith,PA00082615,Q22919794,Dolmen,3,1980-06-27 ,fr:Dolmen de Peyrelevade (Limeyrat),1.002692,1.004142,45.185430000000004,45.18457
45.06594444,1.162444444,building,,PA00082701,Q22920016,,3,1931-01-12 ,,1.1617194439999998,1.163169444,45.066374440000004,45.06551444
44.88958333,1.216583333,building,C16,PA00082938,Q22988010,Hôtel de Maleville dit Hôtel de Vienne (maison Renaissance),2,1889 ,fr:Hôtel de Vienne (Sarlat),1.215858333,1.217308333,44.89001333,44.88915333
45.157611,1.140944,,,PA00135172,Q22975861,Site de la grotte du Peyrat,3,1995-10-24 ,,1.1402189999999999,1.141669,45.158041000000004,45.157181
44.67987,0.89417,building,,PA00082672,Q22919901,,2,1904-12-21 ,,0.893445,0.894895,44.6803,44.67944
44.920278,1.124444,building,C19,PA00083093,Q752519,Maison d'habitation et cabanes en pierre sèche du Breuilh,,,fr:Cabanes du Breuil,1.123719,1.125169,44.920708000000005,44.919848
44.99077778,1.052083333,,,PA00083038,Q22988220,Gisement préhistorique du Ruth ou Abri Pages,2,1927-08-16 ,,1.0513583329999998,1.052808333,44.99120778,44.99034778
44.90780556,1.132333333,,,PA00082798,Q22987817,"Grotte, gisement du Roch et abri sous roche du Pas-Estrét",2,1932-02-12 ,,1.131608333,1.1330583330000001,44.90823556,44.90737556
44.810889,0.824417,building,C14,PA00082649,Q22919869,Maison à arcades du 14e siècle,2,1920-02-20 ,,0.823692,0.8251419999999999,44.811319000000005,44.810459
45.446722,0.853917,,,PA00135171,Q22975859,Site de la grotte des Fraux,3,1995-10-24 ,,0.8531920000000001,0.854642,45.447152,45.446292
45.184222,0.724639,building,,PA00082757,Q22987776,,3,1927-01-06 ,,0.7239140000000001,0.725364,45.184652,45.183792
44.801056,1.213556,citywalls,C13,PA00082522,Q22919729,,2,1943-01-05 ,,1.212831,1.2142810000000002,44.801486000000004,44.800626
44.888833,1.215639,,C15,PA00082969,Q22988056,"Maison, ou Hôtel Saint-Clar",3,1931-01-12 ,,1.2149139999999998,1.216364,44.889263,44.888403
44.890722,1.215389,building,C15,PA00082943,Q22988014,,3,1944-01-03 ,,1.214664,1.2161140000000001,44.891152,44.890291999999995
44.841611,0.652639,,C19,PA24000008,Q22674415,Canal de Lalinde (pont-canal et murs d'encaissement qui lui font suite),3,1996-09-11 ,fr:Canal de Lalinde,0.651914,0.653364,44.842041,44.841181
44.9385,1.0116,,,PA00082543,Q331390,Gisement préhistorique du Pataud,,,fr:Abri Pataud,1.010875,1.0123250000000001,44.93893,44.938069999999996
44.769073,0.766972,building,C14,PA00082350,Q22986882,,3,1952-05-17 ,,0.766247,0.767697,44.769503,44.768643
